algorithm,run,checkpoint,error
adam,24,0.01,"[(0.12371428571428567, 0.01906680763676075, 190.13871026039124)]"
adam,24,0.1,"[(0.07721428571428568, 0.0116689753215752, 1665.1216032505035)]"
adam,24,0.2,"[(0.07392857142857145, 0.011049216240395978, 3233.5371417999268)]"
adam,24,0.3,"[(0.07357142857142862, 0.011161908274677368, 4758.229723453522)]"
adam,24,0.4,"[(0.0683571428571429, 0.010694018527860028, 6402.275239229202)]"
adam,24,0.5,"[(0.07050000000000001, 0.010963260883211218, 7989.3309535980225)]"
adam,24,0.6,"[(0.0733571428571429, 0.011287206970229889, 9481.303378343582)]"
adam,24,0.7,"[(0.07728571428571429, 0.01168389782920302, 10919.995655536652)]"
adam,24,0.8,"[(0.07050000000000001, 0.010830757128811356, 12457.334923744202)]"
adam,24,0.9,"[(0.0714285714285714, 0.01122683219622616, 13867.318807840347)]"
adam,24,1.0,"[(0.07185714285714284, 0.011191005829507336, 14583.920938014984)]"
